premise	hypo	label
O Corinthians disputará a Florida Cup pelo segundo ano consecutivo.	De acordo com o regulamento da Florida Cup, cada clube disputará duas partidas.	None
Mas quando nenhuma justiça anunciou uma aposentadoria quando o mandato do tribunal terminou em junho, isso foi visto como um esforço discutível.	Mas quando nem o juiz O'Connor nem qualquer outro juiz anunciaram uma aposentadoria quando o mandato do tribunal terminou em junho, foi amplamente visto como fazendo com que essas campanhas fossem discutíveis.	Paraphrase
Youssef foi preso quando a Operação Lava Jato foi deflagrada, em março do ano passado.	Ele foi detido na 14ª fase da Operação Lava Jato.	None
Um dos recursos é a capacidade de excluir dados em um dispositivo portátil ou bloquear o dispositivo caso um usuário os perca.	Um dos recursos é a capacidade de excluir dados em um dispositivo portátil se um usuário perder ou bloquear o dispositivo.	Paraphrase
Nos seus cerca de quatro anos de vida, Hongo, um macho de lince-ibérico, percorreu um longo caminho pela Península Ibérica.	Hongo, um macho de lince-ibérico com quatro anos, andou por boa parte da Península Ibérica.	Paraphrase
mas sim sei sim a mesma coisa sim sim uh-huh	Eu sei, é a mesma coisa.	Entailment
A estatal já entrou com ações cíveis contra duas empreiteiras investigadas e deve mover mais ações nas próximas semanas.	A Petrobras já entrou com ações cíveis contra duas empreiteiras investigadas na Operação Lava-Jato.	None
Carter, que ganhou o Prêmio Nobel da Paz no ano passado, se reuniu aqui hoje com o primeiro-ministro do Japão, Junichiro Koizumi.	Carter, que recebeu o Prêmio Nobel da Paz no ano passado, se encontrou ontem em Tóquio com o primeiro-ministro do Japão, Junichiro Koizumi.	Paraphrase
Uma das presenças confirmadas é a da atriz e modelo Rayanne Morais, recém-separada do cantor Latino.	Já Rayanne Morais, ex-mulher de Latino, contou que pensa em se tornar atriz da Record.	None
Programa de Medição de Produtividade do BLS, revisão de um artigo apresentado na Conferência de Pesquisa em Renda e Riqueza sobre Nova Direção em Análise de Produtividade, de 20 a 21 de março de 1998.	O artigo foi apresentado na conferência em 1998.	Entailment
Apesar de pouco criar, o Corinthians teve uma grande chance de abrir o placar aos 22 minutos.	Antes dos 10 minutos, foram três chances claras de gol.	None
As declarações são de Luís Filipe Vieira, em resposta ao presidente do Sporting.	Luís Filipe Vieira justificou porque não tem respondido aos sucessivos ataques de Bruno de Carvalho.	None
A categoria entrou em greve por tempo indeterminado no dia 13 de julho.	A greve é por tempo indeterminado.	Entailment
Moore, do Alabama, diz que vai recorrer do caso para a mais alta corte do país.	Moore disse que planeja recorrer da questão para a Suprema Corte dos EUA.	Paraphrase
A Torre Galata (Galata Kulesi) foi a pedra angular nas defesas da colônia.	O princípio central da defesa da colônia foi a Torre Galata.	Entailment
A emoção tomou conta do teceiro dia do Rock in Rio.	Já fui a outros festivais, mas amo Rock in Rio.	None
É de salientar uma queda na venda de dispositivos Windows Phone.	A Microsoft tinha vendido, em 2014, cerca de 9 milhões de smartphones equipados com o Windows Phone.	None
Ele foi enterrado com 2.023 de seus guerreiros, que morreram na infeliz Rebelião Satsuma de 1877.	Ele e 2.023 de seus guerreiros estão enterrados aqui.	Entailment
O Ministério Público acusa o reputado académico e economista Peter Boone de manipulação de mercado.	O Ministério Público quer agora, por isso, que seja julgado por manipulação do mercado.	Entailment
Ele lembrou que o reajuste foi aprovado nas duas Casas do Congresso antes de ser vetado pela presidente.	Durante a reunião, a presidente também discutiu os vetos que serão apreciados pelo Congresso essa semana.	None
Então me lembrei daquela conversa enigmática entre Poirot e Evelyn Howard.	Uma conversa anterior entre Poirot e Evelyn Howard veio à minha mente.	Entailment
O vento soprará forte de forma persistente, até 100 quilómetros por hora, podendo atingir os 130 nas terras altas.	As rajadas de vento podem atingir os 130 quilómetros/hora.	Entailment
Kelly se matou depois de ter sido exposto como fonte de um relatório da BBC que alegava que o governo havia embelezado evidências das armas proibidas pelo Iraque para justificar a guerra.	Ele se matou depois de ter sido exposto como fonte de um relatório da BBC que afirmava que o governo exagerou o caso de guerra contra o Iraque.	Paraphrase
O lateral do Bayern de Munique garante não ter a intenção de trocar o time de Dunga pela Alemannha.	O lateral direito do Bayern de Munique, na última quinta-feira, usou o Twitter para celebrar o chamado.	None
Mais um ano, a série ‘Game of Thrones‘ é destaque, com 24 indicações.	Game of Thrones pode ganhar principal prêmio do Emmy.	None
Se há obra coletiva que é fruto da vontade dos portugueses, os bombeiros são essa obra.	Ninguém é tão chamado pelos portugueses como os bombeiros.	None
Eles se descrevem como "não fumantes ao longo da vida, cujo interesse principal é uma determinação precisa dos efeitos do tabaco na saúde".	A revista diz: "Ambos são não-fumantes ao longo da vida, cujo principal interesse é uma determinação precisa dos efeitos do tabaco na saúde".	Paraphrase
O Mónaco foi este domingo ao terreno do Gazélec vencer por 1-0, em partida referente à quinta jornada da Liga francesa.	O Monaco venceu neste domingo o Gazélec por 1-0, em jogo da quinta jornada da Liga francesa.	Paraphrase
De qualquer forma, a situação de Carlos Miguel Aidar fica cada dia mais complicada.	O cerco está fechado para o presidente do São Paulo, Carlos Miguel Aidar.	None
"O almirante Black forneceu orientação espiritual a milhares de homens e mulheres de serviço durante seus 25 anos de serviço", disse ontem o líder da maioria no Senado, Bill Frist.	"O almirante Black forneceu orientação espiritual a milhares de militares e mulheres durante seus 25 anos de serviço", disse Frist.	Paraphrase
Sobre esses pontos técnicos, me curvo à sua decisão, murmurou o Sr. Beresford.	Beresford ficou convencido com sua decisão depois de considerar os pontos técnicos.	Entailment
No passado mês de junho nasceu uma nova cria na população de roazes do estuário do Sado.	Com este nascimento, a população de roazes no Sado sobe para os 28 elementos.	None
Neste jogo, importante eram os três pontos.	O objetivo era somar três pontos neste jogo.	Paraphrase
Mas se Deus fugiu, em Gattaca e em outros lugares, pelo menos alguns de seus imitadores estão tentando salvar suas almas.	As pessoas estão buscando a salvação eterna.	Entailment
Douglas, em cobrança de pênalti, marcou o gol dos donos da casa.	Douglas foi para a cobrança e bateu firme no canto direito.	None
Françoise Olcay é cônsul honorária na Turquia desde Outubro de 2014.	Um escândalo relacionado com o tráfico de imigrantes provocou a suspensão de uma cônsul honorária da França na Turquia.	None
Luan e Walace, que estavam com a seleção olímpica do Brasil, também entrarão em campo.	Walace, que voltou da Seleção Olímpica do Brasil, atuará normalmente.	Entailment
Não seria a coisa mais difícil do mundo mover o jogo para PC e tirar proveito dos recursos presentes no PC.	Mover o jogo e tirar partido das vantagens do PC não seria a coisa mais difícil do mundo.	Paraphrase
Só chega ao mercado na Primavera de 2016, mas o Jaguar F-Pace já começou a bater recordes.	A chegada ao mercado do novo Jaguar F-PACE está agendada para a Primavera de 2016.	Entailment
Ou seja, existe alguma resposta inicial de construção óssea pelo organismo a grandes doses de cálcio, mas pode ser uma mudança temporária e insustentável.	O corpo tem alguma resposta inicial de construção óssea a grandes doses de cálcio.	Entailment
Nico Rosberg pode sofrer a punição de 10 posições no grid para o GP de Cingapura.	Nico Rosberg foi o grande nome do primeiro treino livre em Cingapura.	None
Oito dos 15 primeiros na lista com maiores focos de incêndio estão na região metropolitana de Manaus.	Há alguns de focos de incêndio na Região Metropolitana de Manaus.	Entailment
O alto comissário das Nações Unidas para os Refugiados, António Guterres, participou também na reunião.	O Estado grego receberá apoio financeiro do Alto-Comissariado das Nações Unidas para os Refugiados.	None
As ações da Hartford subiram US $ 2,88 para US $ 46,50 nas negociações de compostos da Bolsa de Nova York.	As ações da Hartford subiram US $ 2,28, ou 5,2%, para US $ 45,90 nas negociações do meio-dia.	Paraphrase
Estou extremamente feliz por estar junto com o Queen nesses shows.	Encerrando a primeira noite de shows, o Queen trará nostalgia ao público.	None
No dia 01 de Outubro a DGES divulga a lista com as vagas disponíveis para cada instituição e curso.	As vagas que vão para concurso serão divulgadas no dia 1 de Outubro pela DGES.	Entailment
Isso significa que, se o planeta estiver em uma estação, continuará a brilhar pelos próximos 20 anos.	Se o que os cientistas estão observando é realmente uma mudança sazonal, o planeta continuará a brilhar por mais 20 anos.	Paraphrase
Sua detenção eleva para 19 o número dos 55 iraquianos mais procurados atualmente sob custódia americana.	Sua detenção eleva para 19 o número dos 55 que foram capturados.	Paraphrase
(Que isso seja uma lição para todos nós.)	Podemos usar isso como uma lição para aprender.	Entailment
Os investimentos diretos no exterior tiveram redução de US$ 329 milhões.	Já os investimentos diretos no país aumentaram US$ 4,263 bilhões.	None
A menina, que passou pelo transplante de cinco órgãos, teve uma parada cardíaca e faleceu.	A criança morreu após uma parada cardíaca.	Entailment
O líder da maioria no Senado, Bill Frist, republicano do Tennessee, disse que pretendia trabalhar para que o empréstimo fosse retirado do projeto final.	O líder da maioria no Senado, Bill Frist, republicano do Tennessee, disse que pretendia trabalhar para garantir que o empréstimo não estivesse no projeto final.	Paraphrase
, aqui está como isso funciona.	Funciona assim.	Entailment
Em 1443, foi reunido com a Sicília e conhecido como o Reino das Duas Sicílias sob o rei espanhol Alfonso V de Aragão.	O rei Alfonso V de Aragão o reuniu com a Sicília.	Entailment
Até briga pela vaga no G-4, mas título que é título só no mata-mata.	E o Santos entrou de vez na briga pelo G-4 no Brasileirão.	None
Sete dos nove principais candidatos presidenciais democratas se dirigiram ao fórum na noite passada.	Sete candidatos presidenciais democratas organizaram um discurso para o grupo, de acordo com a Associated Press.	Paraphrase
Argumentou que esse acesso "não é exigido pela lei nacional ou internacional e não deve ser tratado como um precedente".	A declaração do Pentágono disse que permitir o acesso de Hamdi a um advogado "não é exigido pela lei nacional ou internacional e não deve ser tratado como um precedente".	Paraphrase
"Os ex-membros do conselho demonstraram coragem e liderança ambiental diante de uma pressão considerável", disse Jon Sohn, do Friends of the Earth, após a votação do painel.	"Dois membros do conselho da Ex-Im mostraram coragem e liderança ambiental diante de uma pressão considerável", disse Jon Sohn, ativista internacional do Friends of the Earth.	Paraphrase
No entanto, a incapacidade diminuiu mais de 10% entre os 60 e 69 anos, afirmou o estudo.	Enquanto isso, para pessoas de 60 a 69 anos, a incapacidade diminuiu mais de 10%.	Paraphrase
Entre os presos da nova fase, está José Antunes Sobrinho, um dos donos da Engevix.	O executivo José Antunes Sobrinho, da Engevix, foi preso preventivamente em Florianópolis.	None
