premise	hypo	label
The 39-year-old Luster initially gave police a false name, but later revealed his true identity.	Barrera said Luster gave police a false name immediately after his arrest Wednesday but later revealed his true identity.	Paraphrase
Mohammed credits the American Civil Liberties Union (ACLU) with helping to find lawyers to take cases but says he's frustrated that other groups, including the American Immigration Lawyers Association (AILA) haven't acted faster to organize pro bono representation.	Mohammad gives of his time pro bono to represent poor clients.	None
I don't think I've ever heard of anybody doing this before, Emory University political science professor Merle Black said.	Merle Black was wise	None
"I stand 100 percent by it, and I think our intelligence services gave us the correct information at the time."	I stand 100 percent by it, and I think that our intelligence services gave us the correct intelligence and information at the time," Blair said.	Paraphrase
Departments of Commerce, Justice, and State, the Judiciary, and Related Agencies Appropriations Act of 2000, Pub.	Members of the Justice Department were quite irate about the limited funding they received.	None
The second thing I learned is the importance of collaboration among judges, bar associations, private attorneys and civil legal service providers.	Everyone who works in law must work together.	Entailment
A Bélgica seria um dos principais países na Europa de origem de combatentes estrangeiros.	Nem sempre os combatentes estrangeiros sofriam com o desemprego no país de origem.	None
Dos 743 casos no mesmo período do ano passado, 29,6%, ou 220, tiveram vítimas.	Do total de 2015, 25%, ou 140, tiveram vítimas.	None
Just a few years ago, pro bono work usually meant litigation.	Pro bono work is good for the community.	None
6 percent interest rate.	The interest rate has risen 3 points to 6%.	None
The real challenge in legal services today is how to change and expand our mission through new and innovative approaches to the poverty around us.	It is challenging for the legal services to address the poverty around us.	Entailment
Therefore, they were not required to prepare an initial or final regulatory flexibility analysis under sections 603 or 604 of the Act.	They weren't compelled to come up with an analysis.	Entailment
Figure 4.2 also shows an alternative fiscal policy path assuming the federal government saves all of the projected unified surpluses.	Figure 4.2 shows an alternative fiscal policy path	Entailment
Actions needed to accomplish a goal	Without a goal, most people would agree that the actions are in vain.	None
Um dos grandes patrocinadores da FIFA pediu o afastamento de Joseph Blatter da FIFA.	Joseph Blatter demitiu-se da presidência da FIFA quatro dias após ter sido reeleito.	None
A Alemanha espera receber 800 mil solicitantes de asilo neste ano, quatro vezes mais que no ano passado.	O governo alemão está esperando receber mais de 800.000 pedidos de asilo neste ano.	None
However, audits performed in accordance with GAGAS are subject to review by other reviewers and by oversight officials more frequently than audits done in accordance with AICPA standards.	More oversight is necessary to be in subjection to GAGAS standards.	Entailment
A valid cause-and-effect design-that is, one with internal validity-rules out alternative explanations of results by comparing what happened with an intervention to what happened in the absence of the intervention.	They need to compare the use of intervention and without.	Entailment
Does the United States Invest 'Too Little'?	They questioned if the U.S. did not invest enough.	Entailment
Estas acções valem cerca de 200 milhões de dólares (180 milhões de euros) e vão ser distribuídas pelos 3.700 funcionários da empresa.	Se esta soma fosse distribuída uniformemente, cada funcionário receberia cerca de 55 mil dólares.	None
reports how much time the investigation covered in relation to the history of the instance or program.	It is important to report how much time the investigation covered in relation to the history of the instance or program.	None
