premise	hypo	label
Across the board, in fact, investors are willing to overlook short-term losses due to strikes if they feel that a company's hard line will pay off in lower costs down the road.	investors are willing to overlook short term losses.	Entailment
Here, as far south as you can go on Martinique, the landscape is desolate.	There isn't much to see in Martinique.	Entailment
Estas acções valem cerca de 200 milhões de dólares (180 milhões de euros) e vão ser distribuídas pelos 3.700 funcionários da empresa.	Se esta soma fosse distribuída uniformemente, cada funcionário receberia cerca de 55 mil dólares.	None
The blancos and the nigger gangs, well, they'd kill you	They will murder you mercilessly, those groups.	None
A seleção brasileira vai se apresentar no dia 5 de outubro, em Santiago.	A viagem para Santiago está marcada para o dia 4 de outubro, domingo.	None
As on most tropical islands, the pace of life tends to be lazy.	The way of life on tropical islands are more laid back and lazy.	Entailment
As estimativas da IDC indicam que ao longo deste ano vão ser vendidos em Portugal 36 mil smartwatches.	Este ano, o mercado português deverá chegar a um total de 36 mil smartwatches vendidos.	Entailment
Then I remembered- I was the honoured guest here.	I was being honoured for my heroic acts.	None
Today, a visit to the quarries, just outside town, reveals some of the secrets of how the ancient Egyptians worked the stone.	Visiting the quarries is a great way to learn how ancient Egyptians worked with stone.	Entailment
One man in a helm shaped like a snarling dog fought another taller dark man with a chain.	A tall dark man beat someone with a chain.	None
The original settlement of Jerusalem, founded before 3000 b.c. , was on the western side of the valley, and tombs and monuments have been built here ever since.	Jerusalem had richer farm land on the western side than on the east of the valley.	None
She and other crew members spoke in Spanish through an interpreter.	The Spanish interpreter was very good at interpreting.	None
Evening shows are followed by Laserium light concerts.	Tonight's evening show features Conan O'Brien.	None
Eszterhas writes movies about naked women and believes himself an artist.	Eszterhaus writes about women.	Entailment
One of the men with Severn left during Ca'daan's story and Ca'daan heard him vomiting outside.	Ca'daan heard the Severn vomiting outside.	Entailment
okay i'm a meat and potato man  yeah	I prefer meat and potatoes.	Entailment
O adaptador permite o uso dos comandos da Xbox One nos PCs, portáteis e tablets que tenham o Windows 10.	Os utilizadores poderão usar os comandos da Xbox One no Windows 10.	Entailment
Ao todo, vai haver oito concertos de António Zambujo e Miguel Araújo nos Coliseus.	Nos Coliseus de Lisboa e do Porto, o encontro de Zambujo e Araújo será poesia, na certa.	None
South, on 25 August Street (Odes 25 Avgoustou), you will see the impressive faaade of the Venetian Loggia, originally dating from 1628 but reconstructed after a later earthquake.	An earthquake destroyed most of the Venetian Loggia in 1889.	None
Want to get the kids away from the casinos?	Do you wish to put some distance between the kids and the casinos and take the kids somewhere nice?	None
Among the most important work that GAO has done are reviews related to the Year 2000 (Y2K) computing challenge.	The Y2K computing challenge reviews are some of the most important work conducted by the GAO.	Entailment
In a televised interview on Wednesday, ECB President Wim Duisenberg said it was too soon to discuss further interest rate cuts in the 12-nation euro zone.	European Central Bank President Wim Duisenberg said in a televised interview that it was too soon to discuss further interest rate cuts in the euro zone.	Paraphrase
yes well i i don't know how that would ever happen here but at least um	I don't know how or if that could ever happen where I'm at.	None
"United is continuing to deliver major cost reductions and is now coupling that effort with significant unit revenue improvement," chief financial officer Jake Brace said in a statement.	"United is continuing to deliver major cost reductions and is now coupling that effort with significant unit revenue improvement," he said.	Paraphrase
Samsung vem ampliando a sua produção de telas AMOLED para o mercado de smartphones.	Estes números são mais animadores do que vemos no mercado de telas LCD.	None
The Nets and the Spurs are crossing new frontiers of offensive ineptitude while causing their high-scoring American Basketball Association forefathers to cringe.	The Nets and the San Antonio Spurs are crossing new frontiers of offensive ineptitude while embarrassing their high-scoring ABA forefathers.	Paraphrase
Two adjoining chapels, Capilla del Obis?­po (Bishop's chapel) and Capilla de San Isidro, the first Gothic and the second Baroque, are also worth a look.	There are two chapels from different artistic eras that are worth visiting.	Entailment
The corresponding amount for inbound mail was a negative $31 million.	Inbound mail was a corresponding amount of negative $31 million.	Entailment
Nesta segunda, Gustavo treinou normalmente com a equipe e até participou de um trabalho tático comandado por Dorival Júnior.	Dorival Júnior coordenou um trabalho tático nessa segunda.	Entailment
The legislative history of the 1996 revision contains no discussion of the present in the United States requirement and no indication that Congress sought to alter existing practice regarding the representation of aliens.	Congress has the power to alter practices involving aliens.	Entailment
The Smyrna Nissan plant was recently named the most productive automotive manufacturing site in North America, said Kisber.	Last week, a national study ranked Nissan's Smyrna plant the most productive in North America.	Paraphrase
O alto comissário das Nações Unidas para os Refugiados, António Guterres, participou também na reunião.	O Estado grego receberá apoio financeiro do Alto-Comissariado das Nações Unidas para os Refugiados.	None
You will not speak?	Will you not speak up on this issue?	None
As temperaturas máximas vão descer dois a seis graus no sábado.	As temperaturas máximas nas regiões do interior não vão ultrapassar os 08 graus centígrados.	None
i only get the newspaper on the weekends so	I like to sit and read the newspaper cover to cover on the weekends.	None
Pat Anderson, the attorney representing the parents, Bob and Mary Schindler, declined to comment.	Pat Anderson, the lawyer representing the Schindlers, declined to comment on the filing.	Paraphrase
The AFL-CIO is waiting until October to decide if it will endorse a candidate.	The AFL-CIO announced Wednesday that it will decide in October whether to endorse a candidate before the primaries.	Paraphrase
