premise	hypo	label
"I am listening to the same things I listened to 17 years ago," Hollings said.	Im hearing the same things I listened to 17 years ago.	Paraphrase
This work has made significant contributions to agencies' abilities to develop and implement sound security policies.	This work has helped agencies' develop security policies.	Entailment
Só porque eu sou contra a brutalidade policial não significa que eu seja contra os policiais.	A cruzada dos policiais dos Estados Unidos contra o diretor Quentin Tarantino continua.	None
Ao fim de 2014, essa arrecadação foi de R$ 739 bilhões.	Em junho daquele ano, a arrecadação somou R$ 87,285 bilhões.	None
Nos testes em ratos, foram implantados três tipos diferentes de cânceres humanos nos animais.	A técnica foi testada em ratos de laboratório, com resultados animadores.	None
The condition is associated with heart disease, chronic kidney disease, blindness, and amputations.	Those with diabetes run the risk of severe complications, including heart disease, chronic kidney disease, blindness and amputations.	Paraphrase
After mercury is emitted to the air, it can be transported through the atmosphere for days to years before being deposited into water bodies.	Mercury in the air can get into water bodies.	Entailment
Nélson Semedo poderá regressar aos relvados ainda durante o mês de dezembro.	Nélson Semedo deve regressar ainda antes do final do ano.	Entailment
O Tor Messenger é baseado no InstantBird.	O Tor Messenger é sem dúvida um concorrente de peso aos cliente de outros serviços de comunicação.	None
A final entre Mick Fanning e Adriano de Souza pegou fogo.	A diferença entre Adriano e Mick é de apenas 250 pontos.	None
Nessa altura, Sinatra, que morreu em 1998 com 82 anos, estava divorciado da segunda mulher, Ava Gardner.	Quando Sinatra fez o pedido a Marilyn, estava divorciado de Ava Gardner – a sua segunda mulher.	None
The global death toll approached 770 with more than 8,300 people sickened since the SARS virus first appeared in southern China in November.	The global death toll is 770 with more than 8300 people sickened since the severe acute respiratory syndrome virus first appeared in southern China in November.	Paraphrase
A segunda parte começou com o Manchester United conseguindo sua primeira finalização.	O Manchester United tem compromisso na próxima quarta-feira.	None
He said the issue of disclosing classified information about a C.I.A. officer was "a very serious matter" that should be "pursued to the fullest extent" by the Justice Department.	The White House said that leaking classified information was a serious matter that should be "pursued to the fullest extent" by the Justice Department.	Paraphrase
Uma equipa de investigadores alemã desenvolveu um teste que antecipa o diagnóstico de Alzheimer, décadas antes da doença se manifestar.	Há um inovador teste desenvolvido por cientistas alemães que pode antecipar o diagnóstico do Alzheimer.	Entailment
It is almost certain to exacerbate the bitter divisions between Washington and Europe that have not abated since the end of the war in Iraq.	It is almost certain to exacerbate the divisions between Washington and Europe that emerged before the war in Iraq.	Paraphrase
Demand functions differ across household depending on observable and unobservable characteristics of the household	Demand functions differ from household to household.	Entailment
Both Mr Blair and Foreign Secretary Jack Straw have denied that Britain had reneged on plans to involve the UN in the reconstruction of Iraq.	Mr Blair and the Foreign Secretary, Jack Straw, have denied Ms Short's claims that Britain has reneged on plans to involve the UN in the reconstruction of Iraq.	Paraphrase
O ministro também destacou a importância da Casa Civil em harmonizar todos os ministérios dentro das políticas de governo.	A minha característica é tentar harmonizar todos os ministérios dentro das políticas de governo.	None
The decision means that Qarase must invite up to eight Labor Party members into cabinet.	Mr Qarase must now invite up to eight Labour Party members into cabinet.	Paraphrase
A Lava Jato, com R$ 6 bilhões, dá 10% do rombo da Petrobras.	O rombo causado pela Lava Jato é apenas 10% desse valor.	None
O Bloco de Esquerda alcançou os 10,22 pontos percentuais, enquanto a CDU (PCP-PEV) se ficou pelos 8,27.	Assim, verifica-se uma subida de 0,64 pontos percentuais, face às anteriores legislativas.	None
5 daily mortality studies which report numeric estimates of relative risks from distributed lag models	Distributed lag models has risks that can be estimated.	Entailment
A gente sempre foi bem recebido pelos jogadores e é isso que eu procuro fazer.	A gente está fazendo nosso trabalho bem feito.	None
When are they appropriately used in evaluation?	When can they be used in an evaluation?	Entailment
Blagojevich reiterated his stance Wednesday to not prop up the budget with a gambling expansion.	Governor Rod Blagojevich said he would not balance the state budget with gambling revenues.	Paraphrase
A crise política que acometeu São Paulo chegou a um ponto insustentável nesta terça-feira.	A crise política de São Paulo tornou-se ainda pior nesta terça-feira.	Entailment
"Events on our system, in and of themselves, could not account for the widespread nature of the outage," FirstEnergy Chief Executive Peter Burg told the House panel.	"Events on our system, in and of themselves, could not account for the widespread nature of the outage," Burg said.	Paraphrase
The final rule contains information collections which are subject to approval by the Office of Management and Budget (OMB) under the Paperwork Reduction Act.	The OMB has to be consulted on items in the group referenced by the last guideline.	Entailment
Aung San Suu Kyi exerceu o seu direito de voto numa escola no centro de Rangum.	Não é fácil apontar defeitos a Aung San Suu Kyi.	None
Iker Casillas está a realizar esta sexta-feira a 165ª internacionalização por Espanha, num amigável contra Inglaterra.	Iker Casillas tornou-se, esta sexta-feira, num dos dois jogadores europeus que mais internacionalizações registrou na carreira.	None
Judge Craig Doran said it wasn't his role to determine if Hovan was "an evil man" but maintained that "he has committed an evil act."	Judge Craig Doran said he couldn't determine if Hovan was "an evil man" but said he "has committed an evil act."	Paraphrase
O sr. Presidente da República não pode pôr e dispor.	Como Presidente da República assumo as minhas responsabilidades constitucionais.	None
Today, 36 states have such bodies; most others are in the midst of creating one.	Most of the other states are making such bodies.	Entailment
7.36 Written audit plans may include the following.	Audit plans may include the following:	Entailment
Imam Samudra, 32, is accused of being the "field commander" of the October 12 attacks that killed 202 people, mostly tourists.	Imam Samudra is charged with playing a key role in the planning and execution of the Oct. 12 attacks, that killed 202 people, mostly foreign tourists.	Paraphrase
O ator norte-americano é um dos nomes mais conhecidos no trabalho de voz e interpretou mais de uma centena de personagens.	Faço também trabalhos como ator em séries de TV e cinema mas sou mais reconhecido pela minha voz.	None
Several of the questions asked by the audience in the fast-paced forum were new to the candidates.	Several of the audience questions were new to the candidates as well.	Paraphrase
Officials with North Carolina Speedway at Rockingham could not be reached.	NASCAR officials could not be reached for comment Tuesday.	Paraphrase
To give you a flavor of the impact of this updating effort, which allowed the Commission to use more recent information than was in the Service's initial package, let's look at a few of the	The updating effort allowed the Commission to use more recent information.	Entailment
